master_customer_id,Source,State,Store/Location,Start Date,Membership #,Status,Membership $,Cash $,Check $,Credit $,Debit $,Electronic $,Gift $,Merchant $,Sales Tax $
515820,Dutchie,Maryland,Dutchie Towson,7/4/2024,Membership 0002890 Quarter Membership,Current,199.2,211,0,0,0,0,0,0,11.951999999999998
4732278,Dutchie,Maryland,Dutchie Towson,7/4/2024,Membership 0002942 Quarter Membership,Current,199.2,0,0,0,215,0,0,0,11.951999999999998
5029626,Dutchie,Maryland,Dutchie Towson,7/4/2024,Membership 0002897 Quarter Membership,Current,199.2,215,0,0,0,0,0,0,11.951999999999998
2852203,Dutchie,Maryland,Dutchie Pasadena,7/4/2024,Membership 0002878 Quarter Membership,Current,199,0,0,0,215,0,0,0,11.94
5065316,Nimble,Connecticut,Zen Leaf Meriden,7/4/2024,Membership 0002855 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
2849924,Dutchie,Maryland,Dutchie Pasadena,7/4/2024,Membership 0002884 Quarter Membership,Current,199,211,0,0,0,0,0,0,11.94
2488036,Dutchie,Maryland,Dutchie Germantown,7/4/2024,Membership 0002871 Quarter Membership,Current,199,220,0,0,0,0,0,0,11.94
4380340,Nimble,Connecticut,Zen Leaf Waterbury,7/4/2024,Membership 0002854 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
2853632,Dutchie,Maryland,Dutchie Pasadena,7/4/2024,Membership 0002868 Quarter Membership,Current,199,220,0,0,0,0,0,0,11.94
4236865,Dutchie,Maryland,Dutchie Pasadena,7/4/2024,Membership 0004294 Dime Membership,Current,134,150,0,0,0,0,0,0,8.04
3326330,Dutchie,Maryland,Dutchie Germantown,7/4/2024,Membership 0002872 Quarter Membership,Current,199,0,210.75,0,0,0,0,0,11.94
3662576,Dutchie,Maryland,Dutchie Towson,7/4/2024,Membership 0002888 Quarter Membership,Current,199.2,0,0,0,215,0,0,0,11.951999999999998
5545747,Nimble,Maryland,Zen Leaf Pasadena,7/5/2024,Membership 0002944 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
5545235,Nimble,Connecticut,Zen Leaf Newington,7/5/2024,Membership 0002941 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
5046885,Nimble,Maryland,Zen Leaf Towson,7/5/2024,Membership 0002940 Dime Membership,Current,134,0,0,0,0,0,0,142.38,8.38
5430458,Nimble,Connecticut,Zen Leaf Naugatuck,7/5/2024,Membership 0002935 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
3365801,Nimble,Connecticut,Zen Leaf Meriden,7/5/2024,Membership 0002933 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
712539,Nimble,Maryland,Zen Leaf Germantown,7/5/2024,Membership 0002930 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
3589670,Nimble,Connecticut,Zen Leaf Meriden,7/5/2024,Membership 0002943 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
4336252,Dutchie,Connecticut,Dutchie Norwich,7/5/2024,Membership 0002919 Quarter Membership,Current,199,0,0,0,350,0,0,0,12.6365
2843108,Nimble,Maryland,Zen Leaf Pasadena,7/5/2024,Membership 0002924 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
5263884,Nimble,Connecticut,Zen Leaf Meriden,7/5/2024,Membership 0002928 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
959234,Nimble,Illinois,Zen Leaf St. Charles,7/5/2024,Membership 0002945 Quarter Membership,Current,249,0,0,0,0,0,0,274.52,25.52
5416941,Dutchie,Maryland,Dutchie Towson,7/5/2024,Membership 0002921 Quarter Membership,Current,199,211,0,0,0,0,0,0,11.94
4337920,Dutchie,Connecticut,Dutchie Norwich,7/5/2024,Membership 0002950 Quarter Membership,Current,199,212,0,0,0,0,0,0,12.6365
2136898,Dutchie,Connecticut,Dutchie Waterbury,7/5/2024,Membership 0002951 Quarter Membership,Current,199,360,0,0,0,0,0,0,12.6365
4365215,Nimble,Maryland,Zen Leaf Pasadena,7/5/2024,Membership 0002913 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
2989276,Dutchie,Connecticut,Dutchie Willow Brook,7/5/2024,Membership 0002925 Quarter Membership,Current,199,260,0,0,0,0,0,0,12.6365
4337609,Dutchie,Maryland,Dutchie Towson,7/5/2024,Membership 0002909 Quarter Membership,Current,199,211,0,0,0,0,0,0,11.94
3584643,Dutchie,Connecticut,Dutchie Willow Brook,7/5/2024,Membership 0002931 Quarter Membership,Current,199,0,0,0,230,0,0,0,12.6365
4602942,Nimble,Maryland,Zen Leaf Germantown,7/5/2024,Membership 0002927 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
5546004,Nimble,Maryland,Zen Leaf Germantown,7/5/2024,Membership 0002946 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
1864659,Dutchie,Connecticut,Dutchie Willow Brook,7/5/2024,Membership 0003448 Quarter Membership,Current,199,212,0,0,0,0,0,0,12.6365
5546611,Nimble,Connecticut,Zen Leaf Waterbury,7/5/2024,Membership 0002949 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
735827,Nimble,Illinois,Zen Leaf St. Charles,7/5/2024,Membership 0002911 Dime Membership,Current,149,0,0,0,0,0,0,164.27,15.27
2847423,Nimble,Maryland,Zen Leaf Germantown,7/5/2024,Membership 0002907 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
5544134,Nimble,Maryland,Zen Leaf Towson,7/5/2024,Membership 0002923 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
5543345,Nimble,Maryland,Zen Leaf Elkridge,7/5/2024,Membership 0002906 Dime Membership,Current,134,0,0,0,0,0,0,142.38,8.38
5544412,Nimble,Connecticut,Zen Leaf Naugatuck,7/5/2024,Membership 0002929 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
1867867,Nimble,Connecticut,Zen Leaf Waterbury,7/5/2024,Membership 0002908 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
2008714,Nimble,Illinois,Zen Leaf St. Charles,7/5/2024,Membership 0002948 Dime Membership,Current,149,0,0,0,0,0,0,164.27,15.27
2139639,Nimble,Connecticut,Zen Leaf Waterbury,7/5/2024,Membership 0002915 Dime Membership,Current,134,0,0,0,0,0,0,142.38,8.38
1866312,Nimble,Connecticut,Zen Leaf Meriden,7/5/2024,Membership 0002947 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
4676298,Dutchie,Maryland,Dutchie Germantown,7/5/2024,Membership 0003151 Dime Membership,Current,134,0,0,0,145,0,0,0,8.04
5544004,Nimble,Illinois,Zen Leaf West Loop,7/5/2024,Membership 0002918 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
2137002,Nimble,Connecticut,Zen Leaf Waterbury,7/5/2024,Membership 0002934 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
5543528,Nimble,Maryland,Zen Leaf Towson,7/5/2024,Membership 0002910 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
4339803,Dutchie,Maryland,Dutchie Towson,7/5/2024,Membership 0003442 Dime Membership,Current,134,0,0,0,145,0,0,0,8.04
2138831,Nimble,Connecticut,Zen Leaf Waterbury,7/5/2024,Membership 0002917 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
4281847,Nimble,Connecticut,Zen Leaf Meriden,7/5/2024,Membership 0002914 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
5543917,Dutchie,Illinois,Dutchie Highland Park,7/5/2024,Membership 0004490 Quarter Membership,Current,249,0,0,0,270,0,0,0,0.25522500000000004
3724821,Nimble,Connecticut,Zen Leaf Naugatuck,7/6/2024,Membership 0002989 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
4376149,Nimble,Connecticut,Zen Leaf Norwich,7/6/2024,Membership 0002987 Dime Membership,Current,134,0,0,0,0,0,0,142.38,8.38
517636,Dutchie,Maryland,Dutchie Towson,7/6/2024,Membership 0003717 Quarter Membership,Current,199,0,210.75,0,0,0,0,0,11.94
1373167,Dutchie,Maryland,Dutchie Towson,7/6/2024,Membership 0002964 Quarter Membership,Current,199,0,0,0,215,0,0,0,11.94
3128935,Dutchie,Michigan,Dutchie Buchanan MI Rec,7/6/2024,Membership 0002985 Quarter Membership,Current,199,220,0,0,0,0,0,0,0
2136034,Dutchie,Connecticut,Dutchie Waterbury,7/6/2024,Membership 0002959 Dime Membership,Current,90.02000000000001,200,0,0,0,0,0,0,5.716270000000001
4497564,Nimble,Connecticut,Zen Leaf Norwich,7/6/2024,Membership 0002983 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
543413,Nimble,Maryland,Zen Leaf Germantown,7/6/2024,Membership 0002973 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
5548663,Nimble,Connecticut,Zen Leaf Newington,7/6/2024,Membership 0002971 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
5548670,Nimble,Maryland,Zen Leaf Germantown,7/6/2024,Membership 0002972 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
4268312,Nimble,Michigan,Zen Leaf Buchanan,7/6/2024,Membership 0002970 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
4374055,Nimble,Maryland,Zen Leaf Pasadena,7/6/2024,Membership 0002969 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
5548276,Nimble,Connecticut,Zen Leaf Naugatuck,7/6/2024,Membership 0002966 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
4731912,Nimble,Maryland,Zen Leaf Towson,7/6/2024,Membership 0002980 Dime Membership,Current,134,0,0,0,0,0,0,142.38,8.38
1867751,Nimble,Connecticut,Zen Leaf Meriden,7/6/2024,Membership 0002986 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
521008,Nimble,Maryland,Zen Leaf Elkridge,7/6/2024,Membership 0002965 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
4870876,Nimble,Connecticut,Zen Leaf Meriden,7/6/2024,Membership 0002956 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
2135442,Nimble,Connecticut,Zen Leaf Naugatuck,7/6/2024,Membership 0002981 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
1868344,Nimble,Connecticut,Zen Leaf Meriden,7/6/2024,Membership 0002982 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
5547484,Nimble,Maryland,Zen Leaf Towson,7/6/2024,Membership 0002955 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
5547434,Nimble,Maryland,Zen Leaf Towson,7/6/2024,Membership 0002954 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
4016160,Nimble,Connecticut,Zen Leaf Meriden,7/6/2024,Membership 0002953 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
5549462,Nimble,Maryland,Zen Leaf Towson,7/6/2024,Membership 0002984 Dime Membership,Current,134,0,0,0,0,0,0,142.38,8.38
5547544,Nimble,Maryland,Zen Leaf Pasadena,7/6/2024,Membership 0002957 Dime Membership,Current,134,0,0,0,0,0,0,142.38,8.38
3046870,Nimble,Connecticut,Zen Leaf Waterbury,7/6/2024,Membership 0002990 Dime Membership,Current,134,0,0,0,0,0,0,142.38,8.38
4367124,Nimble,Connecticut,Zen Leaf Norwich,7/6/2024,Membership 0002977 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
4370001,Dutchie,Maryland,Dutchie Elkridge,7/6/2024,Membership 0003070 Quarter Membership,Current,185.46,0,0,0,295,0,0,0,11.1276
5550765,Nimble,Connecticut,Zen Leaf Naugatuck,7/6/2024,Membership 0002993 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
3872244,Nimble,Maryland,Zen Leaf Elkridge,7/6/2024,Membership 0002994 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
4314441,Dutchie,Maryland,Dutchie Pasadena,7/6/2024,Membership 0004220 Quarter Membership,Current,199,220,0,0,0,0,0,0,11.94
4846094,Dutchie,Connecticut,Dutchie Newington,7/6/2024,Membership 0002998 Quarter Membership,Current,194.22,220,0,0,0,0,0,0,12.33297
2138524,Dutchie,Connecticut,Dutchie Waterbury,7/6/2024,Membership 0004395 Quarter Membership,Current,159.89,220.25,0,0,0,0,0,0,10.153015
4319956,Dutchie,Connecticut,Dutchie Willow Brook,7/6/2024,Membership 0002960 Quarter Membership,Current,154.39,0,252,0,0,0,0,0,9.803764999999999
1864727,Dutchie,Connecticut,Dutchie Willow Brook,7/6/2024,Membership 0002967 Quarter Membership,Current,199,0,0,0,330,0,0,0,12.6365
2847750,Nimble,Maryland,Zen Leaf Pasadena,7/6/2024,Membership 0002992 Dime Membership,Current,134,0,0,0,0,0,0,142.38,8.38
4271707,Nimble,Connecticut,Zen Leaf Meriden,7/6/2024,Membership 0002991 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
4380477,Nimble,Maryland,Zen Leaf Towson,7/6/2024,Membership 0002975 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
4049689,Dutchie,Illinois,Dutchie Naperville,7/6/2024,Membership 0002988 Quarter Membership,Current,249,100,0,0,170,0,0,0,0.25522500000000004
4887633,Nimble,Connecticut,Zen Leaf Meriden,7/6/2024,Membership 0002974 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
5547477,Dutchie,Maryland,Dutchie Towson,7/6/2024,Membership 0002958 Quarter Membership,Current,199,220,0,0,0,0,0,0,11.94
5506676,Nimble,Connecticut,Zen Leaf Naugatuck,7/7/2024,Membership 0003015 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
5551432,Nimble,Maryland,Zen Leaf Germantown,7/7/2024,Membership 0003010 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
2847738,Dutchie,Maryland,Dutchie Pasadena,7/7/2024,Membership 0003020 Quarter Membership,Current,199,220,0,0,0,0,0,0,11.94
4248031,Nimble,Maryland,Zen Leaf Pasadena,7/7/2024,Membership 0003009 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
2941426,Nimble,Maryland,Zen Leaf Elkridge,7/7/2024,Membership 0003002 Dime Membership,Current,134,0,0,0,0,0,0,142.38,8.38
5549003,Dutchie,Maryland,Dutchie Pasadena,7/7/2024,Membership 0003025 Dime Membership,Current,134,0,142,0,0,0,0,0,8.04
5551196,Nimble,Maryland,Zen Leaf Towson,7/7/2024,Membership 0003007 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
542657,Dutchie,Maryland,Dutchie Germantown,7/7/2024,Membership 0003003 Quarter Membership,Current,199,220,0,0,0,0,0,0,11.94
2842502,Nimble,Maryland,Zen Leaf Pasadena,7/7/2024,Membership 0003004 Dime Membership,Current,134,0,0,0,0,0,0,142.38,8.38
5551191,Nimble,Maryland,Zen Leaf Pasadena,7/7/2024,Membership 0003006 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
3524267,Nimble,Connecticut,Zen Leaf Meriden,7/7/2024,Membership 0003011 Dime Membership,Current,134,0,0,0,0,0,0,142.38,8.38
1867573,Nimble,Connecticut,Zen Leaf Meriden,7/7/2024,Membership 0002995 Dime Membership,Current,134,0,0,0,0,0,0,142.38,8.38
490582,Nimble,Maryland,Zen Leaf Pasadena,7/7/2024,Membership 0003005 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
540271,Dutchie,Maryland,Dutchie Germantown,7/7/2024,Membership 0003019 Quarter Membership,Current,199,0,0,0,215,0,0,0,11.94
5553522,Nimble,Maryland,Zen Leaf Pasadena,7/7/2024,Membership 0003048 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
1867666,Nimble,Connecticut,Zen Leaf Meriden,7/7/2024,Membership 0003014 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
4531784,Nimble,Connecticut,Zen Leaf Norwich,7/7/2024,Membership 0003013 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
2453292,Nimble,Maryland,Zen Leaf Elkridge,7/7/2024,Membership 0003051 Dime Membership,Current,134,0,0,0,0,0,0,142.38,8.38
4658517,Nimble,Connecticut,Zen Leaf Naugatuck,7/7/2024,Membership 0003052 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
3711983,Nimble,Connecticut,Zen Leaf Meriden,7/7/2024,Membership 0003053 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
5553529,Nimble,Maryland,Zen Leaf Towson,7/7/2024,Membership 0003050 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
4682346,Nimble,Connecticut,Zen Leaf Norwich,7/7/2024,Membership 0003054 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
4269929,Nimble,Maryland,Zen Leaf Pasadena,7/7/2024,Membership 0003044 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
4624607,Nimble,Maryland,Zen Leaf Towson,7/7/2024,Membership 0003038 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
927011,Dutchie,Michigan,Dutchie Buchanan MI Rec,7/7/2024,Membership 0003337 Quarter Membership,Current,199,211,0,0,0,0,0,0,0
4354889,Nimble,Connecticut,Zen Leaf Naugatuck,7/7/2024,Membership 0003012 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
4280644,Nimble,Maryland,Zen Leaf Elkridge,7/7/2024,Membership 0003034 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
2136996,Nimble,Connecticut,Zen Leaf Naugatuck,7/7/2024,Membership 0003031 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
5552246,Nimble,Maryland,Zen Leaf Pasadena,7/7/2024,Membership 0003030 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
4489919,Nimble,Maryland,Zen Leaf Pasadena,7/7/2024,Membership 0003023 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
5329201,Nimble,Connecticut,Zen Leaf Naugatuck,7/7/2024,Membership 0003022 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
1371712,Nimble,Michigan,Zen Leaf Buchanan,7/7/2024,Membership 0003021 Dime Membership,Current,134,0,0,0,0,0,0,142.38,8.38
5388284,Nimble,Connecticut,Zen Leaf Naugatuck,7/7/2024,Membership 0003017 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
5551834,Nimble,Connecticut,Zen Leaf Norwich,7/7/2024,Membership 0003016 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
5553534,Nimble,Maryland,Zen Leaf Pasadena,7/7/2024,Membership 0003049 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
4953009,Nimble,Connecticut,Zen Leaf Norwich,7/7/2024,Membership 0003047 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
5550970,Nimble,Maryland,Zen Leaf Towson,7/7/2024,Membership 0003000 Dime Membership,Current,134,0,0,0,0,0,0,142.38,8.38
4255601,Dutchie,Maryland,Dutchie Towson,7/7/2024,Membership 0003041 Quarter Membership,Current,199,211,0,0,0,0,0,0,11.94
4688933,Dutchie,Connecticut,Dutchie Newington,7/7/2024,Membership 0003018 Quarter Membership,Current,199,220,0,0,0,0,0,0,12.6365
4400530,Nimble,Maryland,Zen Leaf Towson,7/7/2024,Membership 0003046 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
4560808,Dutchie,Connecticut,Dutchie Norwich,7/7/2024,Membership 0003008 Dime Membership,Current,94.75999999999999,160.5,0,0,0,0,0,0,6.017259999999999
5249943,Nimble,Connecticut,Zen Leaf Newington,7/7/2024,Membership 0003036 Dime Membership,Current,134,0,0,0,0,0,0,142.38,8.38
3343049,Nimble,Connecticut,Zen Leaf Meriden,7/7/2024,Membership 0002996 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
5372873,Dutchie,Connecticut,Dutchie Naugatuck,7/7/2024,Membership 0003039 Quarter Membership,Current,194.15,0,361.5,0,0,0,0,0,12.328525
517663,Dutchie,Maryland,Dutchie Towson,7/7/2024,Membership 0003028 Dime Membership,Current,134,0,0,0,145,0,0,0,8.04
4272934,Dutchie,Maryland,Dutchie Towson,7/7/2024,Membership 0003033 Quarter Membership,Current,199,0,0,0,215,0,0,0,11.94
5550995,Nimble,Maryland,Zen Leaf Pasadena,7/7/2024,Membership 0003001 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
4409713,Dutchie,Maryland,Dutchie Elkridge,7/8/2024,Membership 0003078 Dime Membership,Current,118.71000000000001,0,242,0,0,0,0,0,7.1226
4276705,Nimble,Connecticut,Zen Leaf Norwich,7/8/2024,Membership 0003064 Quarter Membership,Current,249,0,0,0,0,0,0,264.56,15.56
1865801,Nimble,Connecticut,Zen Leaf Meriden,7/8/2024,Membership 0003061 Quarter Membership,Current,249,0,0,0,0,0,0,264.56,15.56
5553970,Nimble,Maryland,Zen Leaf Towson,7/8/2024,Membership 0003060 Dime Membership,Current,149,0,0,0,0,0,0,158.31,9.31
2141054,Nimble,Connecticut,Zen Leaf Meriden,7/8/2024,Membership 0003058 Dime Membership,Current,134,0,0,0,0,0,0,142.38,8.38
5076279,Nimble,Connecticut,Zen Leaf Waterbury,7/8/2024,Membership 0003065 Dime Membership,Current,149,0,0,0,0,0,0,158.31,9.31
1427934,Nimble,Illinois,Zen Leaf Pilsen,7/8/2024,Membership 0003062 Quarter Membership,Current,249,0,0,0,0,0,0,274.52,25.52
1867169,Nimble,Connecticut,Zen Leaf Meriden,7/8/2024,Membership 0003057 Dime Membership,Current,134,0,0,0,0,0,0,142.38,8.38
1866338,Nimble,Connecticut,Zen Leaf Meriden,7/8/2024,Membership 0003056 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
4364510,Nimble,Connecticut,Zen Leaf Norwich,7/8/2024,Membership 0003055 Dime Membership,Current,134,0,0,0,0,0,0,142.38,8.38
832611,Dutchie,Illinois,Dutchie Highland Park,7/8/2024,Membership 0003076 Quarter Membership,Current,249,0,0,0,440,0,0,0,0.25522500000000004
1866681,Nimble,Connecticut,Zen Leaf Meriden,7/8/2024,Membership 0003066 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
4624742,Dutchie,Maryland,Dutchie Towson,7/8/2024,Membership 0003229 Dime Membership,Current,149,0,0,0,160,0,0,0,8.94
2853473,Dutchie,Maryland,Dutchie Pasadena,7/8/2024,Membership 0003195 Quarter Membership,Current,224.1,250,0,0,0,0,0,0,13.446
2137006,Nimble,Connecticut,Zen Leaf Waterbury,7/8/2024,Membership 0003069 Quarter Membership,Current,249,0,0,0,0,0,0,264.56,15.56
4291712,Nimble,Connecticut,Zen Leaf Norwich,7/8/2024,Membership 0003059 Quarter Membership,Current,249,0,0,0,0,0,0,264.56,15.56
5554423,Nimble,Connecticut,Zen Leaf Meriden,7/8/2024,Membership 0003067 Quarter Membership,Current,249,0,0,0,0,0,0,264.56,15.56
2134783,Nimble,Connecticut,Zen Leaf Waterbury,7/8/2024,Membership 0003071 Quarter Membership,Current,249,0,0,0,0,0,0,264.56,15.56
3854749,Dutchie,Connecticut,Dutchie Newington,7/8/2024,Membership 0004734 Quarter Membership,Current,199.2,220,0,0,0,0,0,0,12.649199999999999
5005336,Dutchie,Connecticut,Dutchie Norwich,7/8/2024,Membership 0003068 Quarter Membership,Current,162.89,350,0,0,0,0,0,0,10.343515
3829440,Nimble,Connecticut,Zen Leaf Waterbury,7/8/2024,Membership 0003072 Dime Membership,Current,149,0,0,0,0,0,0,158.31,9.31
5402949,Nimble,Connecticut,Zen Leaf Naugatuck,7/8/2024,Membership 0003063 Quarter Membership,Current,249,0,0,0,0,0,0,264.56,15.56
5280953,Nimble,Connecticut,Zen Leaf Naugatuck,7/8/2024,Membership 0003073 Dime Membership,Current,149,0,0,0,0,0,0,158.31,9.31
4035467,Nimble,Connecticut,Zen Leaf Naugatuck,7/8/2024,Membership 0003074 Quarter Membership,Current,249,0,0,0,0,0,0,264.56,15.56
2850374,Dutchie,Maryland,Dutchie Pasadena,7/9/2024,Membership 0003086 Quarter Membership,Current,249,0,0,0,265,0,0,0,14.94
5532115,Dutchie,Maryland,Dutchie Towson,7/9/2024,Membership 0003092 Quarter Membership,Current,249,300,0,0,0,0,0,0,14.94
515410,Dutchie,Maryland,Dutchie Towson,7/9/2024,Membership 0003082 Dime Membership,Current,149,0,0,0,160,0,0,0,8.94
2541031,Dutchie,Michigan,Dutchie Buchanan MI Rec,7/9/2024,Membership 0003091 Quarter Membership,Current,199.37,310,0,0,0,0,0,0,0
5558971,Nimble,Illinois,Zen Leaf Prospect Heights,7/9/2024,Membership 0003096 Quarter Membership,Current,249,0,0,0,0,0,0,274.52,25.52
1818627,Nimble,New Jersey,Zen Leaf Neptune,7/9/2024,Membership 0003095 Dime Membership,Current,149,0,0,0,0,0,0,158.31,9.31
5556422,Nimble,Maryland,Zen Leaf Pasadena,7/9/2024,Membership 0003079 Quarter Membership,Current,199,0,0,0,0,0,0,211.44,12.44
5557434,Nimble,Maryland,Zen Leaf Germantown,7/9/2024,Membership 0003085 Quarter Membership,Current,249,0,0,0,0,0,0,264.56,15.56
5557195,Nimble,Maryland,Zen Leaf Germantown,7/9/2024,Membership 0003081 Dime Membership,Current,149,0,0,0,0,0,0,158.31,9.31
527800,Nimble,Maryland,Zen Leaf Germantown,7/9/2024,Membership 0003080 Quarter Membership,Current,249,0,0,0,0,0,0,264.56,15.56
1864865,Dutchie,Connecticut,Dutchie Willow Brook,7/9/2024,Membership 0003088 Dime Membership,Current,149,160,0,0,0,0,0,0,9.461500000000001
5561922,Nimble,Maryland,Zen Leaf Pasadena,7/10/2024,Membership 0003107 Dime Membership,Current,149,0,0,0,0,0,0,158.31,9.31
5560925,Nimble,Maryland,Zen Leaf Pasadena,7/10/2024,Membership 0003103 Dime Membership,Current,149,0,0,0,0,0,0,158.31,9.31
588049,Dutchie,Maryland,Dutchie Germantown,7/10/2024,Membership 0003104 Dime Membership,Current,149,0,0,0,160,0,0,0,8.94
555288,Dutchie,Maryland,Dutchie Pasadena,7/10/2024,Membership 0003663 Quarter Membership,Current,249,270,0,0,0,0,0,0,14.94
5031101,Nimble,Illinois,Zen Leaf Aurora,7/10/2024,Membership 0003101 Quarter Membership,Current,249,0,0,0,0,0,0,274.52,25.52
720987,Dutchie,Maryland,Dutchie Towson,7/10/2024,Membership 0003102 Dime Membership,Current,149,0,0,0,160,0,0,0,8.94
1015458,Dutchie,Illinois,Dutchie Prospect Heights,7/10/2024,Membership 0004299 Dime Membership,Current,149,0,163,0,0,0,0,0,0.152725
535437,Nimble,Maryland,Zen Leaf Germantown,7/10/2024,Membership 0003100 Quarter Membership,Current,249,0,0,0,0,0,0,264.56,15.56
4327388,Nimble,Connecticut,Zen Leaf Norwich,7/10/2024,Membership 0003097 Quarter Membership,Current,249,0,0,0,0,0,0,264.56,15.56
1934254,Nimble,New Jersey,Zen Leaf Neptune,7/10/2024,Membership 0003099 Quarter Membership,Current,249,0,0,0,0,0,0,264.56,15.56
1908583,Dutchie,New Jersey,Dutchie Lawrence Rec,7/11/2024,Membership 0003108 Dime Membership,Current,149,500,0,0,0,0,0,0,9.87125
533615,Dutchie,Maryland,Dutchie Pasadena,7/11/2024,Membership 0003114 Dime Membership,Current,134.1,160,0,0,0,0,0,0,8.046
792017,Dutchie,Illinois,Dutchie Naperville,7/11/2024,Membership 0003272 Quarter Membership,Current,249,0,401.5,0,0,0,0,0,0.25522500000000004
873642,Nimble,Illinois,Zen Leaf Naperville,7/11/2024,Membership 0003124 Dime Membership,Current,149,0,0,0,0,0,0,164.27,15.27
